asset,market_key,market_title,tf_slug,ce_ts,bot_pnl,bot_spent,candidate_pnl,candidate_spent,candidate_trade_count,delta_pnl
btc,btc:m5:1775411700,"Bitcoin Up or Down - April 5, 1:55PM-2:00PM ET",m5,2026-04-05T18:00:00+00:00,-256.19,986.51,0.0,0.0,0,256.19
btc,btc:m5:1775412000,"Bitcoin Up or Down - April 5, 2:00PM-2:05PM ET",m5,2026-04-05T18:05:00+00:00,88.27,440.87,-11.308846153846158,47.355000000000004,2,-99.57884615384616
btc,btc:m5:1775412300,"Bitcoin Up or Down - April 5, 2:05PM-2:10PM ET",m5,2026-04-05T18:10:00+00:00,30.6,455.95,-23.925,23.925,1,-54.525000000000006
btc,btc:m15:1775412000,"Bitcoin Up or Down - April 5, 2:00PM-2:15PM ET",m15,2026-04-05T18:15:00+00:00,0.48,778.4,5.270588235294117,11.2,1,4.790588235294116
btc,btc:m5:1775412600,"Bitcoin Up or Down - April 5, 2:10PM-2:15PM ET",m5,2026-04-05T18:15:00+00:00,66.07,890.89,-23.925,23.925,1,-89.99499999999999
btc,btc:m5:1775412900,"Bitcoin Up or Down - April 5, 2:15PM-2:20PM ET",m5,2026-04-05T18:20:00+00:00,58.66,361.31,-23.925,23.925,1,-82.585
btc,btc:m5:1775413200,"Bitcoin Up or Down - April 5, 2:20PM-2:25PM ET",m5,2026-04-05T18:25:00+00:00,198.24,697.41,0.0,0.0,0,-198.24
btc,btc:m5:1775413500,"Bitcoin Up or Down - April 5, 2:25PM-2:30PM ET",m5,2026-04-05T18:30:00+00:00,-8.57,287.29,0.0,0.0,0,8.57
btc,btc:m15:1775412900,"Bitcoin Up or Down - April 5, 2:15PM-2:30PM ET",m15,2026-04-05T18:30:00+00:00,-53.8,197.45,0.0,0.0,0,53.8
btc,btc:m5:1775413800,"Bitcoin Up or Down - April 5, 2:30PM-2:35PM ET",m5,2026-04-05T18:35:00+00:00,-2.51,71.27,0.0,0.0,0,2.51
btc,btc:m5:1775414100,"Bitcoin Up or Down - April 5, 2:35PM-2:40PM ET",m5,2026-04-05T18:40:00+00:00,289.62,606.3,275.1375,23.925,1,-14.482500000000016
btc,btc:m5:1775414400,"Bitcoin Up or Down - April 5, 2:40PM-2:45PM ET",m5,2026-04-05T18:45:00+00:00,-139.67,1248.71,-23.925,23.925,1,115.74499999999999
btc,btc:m15:1775413800,"Bitcoin Up or Down - April 5, 2:30PM-2:45PM ET",m15,2026-04-05T18:45:00+00:00,-14.35,978.91,0.0,0.0,0,14.35
btc,btc:m5:1775414700,"Bitcoin Up or Down - April 5, 2:45PM-2:50PM ET",m5,2026-04-05T18:50:00+00:00,-86.56,1756.06,-23.925,23.925,1,62.635000000000005
btc,btc:m5:1775415000,"Bitcoin Up or Down - April 5, 2:50PM-2:55PM ET",m5,2026-04-05T18:55:00+00:00,-58.4,371.31,-23.925,23.925,1,34.474999999999994
btc,btc:m15:1775414700,"Bitcoin Up or Down - April 5, 2:45PM-3:00PM ET",m15,2026-04-05T19:00:00+00:00,-1.07,869.58,0.0,0.0,0,1.07
btc,btc:m5:1775415300,"Bitcoin Up or Down - April 5, 2:55PM-3:00PM ET",m5,2026-04-05T19:00:00+00:00,21.22,277.55,0.0,0.0,0,-21.22
btc,btc:m5:1775415600,"Bitcoin Up or Down - April 5, 3:00PM-3:05PM ET",m5,2026-04-05T19:05:00+00:00,-9.49,9.49,0.0,0.0,0,9.49
btc,btc:m5:1775415900,"Bitcoin Up or Down - April 5, 3:05PM-3:10PM ET",m5,2026-04-05T19:10:00+00:00,222.26,803.05,37.42115384615384,23.925,1,-184.83884615384613
btc,btc:m15:1775415600,"Bitcoin Up or Down - April 5, 3:00PM-3:15PM ET",m15,2026-04-05T19:15:00+00:00,63.1,1901.03,0.0,0.0,0,-63.1
btc,btc:m5:1775416200,"Bitcoin Up or Down - April 5, 3:10PM-3:15PM ET",m5,2026-04-05T19:15:00+00:00,197.07,615.13,12.325,23.925,1,-184.745
btc,btc:m5:1775416500,"Bitcoin Up or Down - April 5, 3:15PM-3:20PM ET",m5,2026-04-05T19:20:00+00:00,351.49,1054.19,25.91875,23.925,1,-325.57125
btc,btc:m5:1775416800,"Bitcoin Up or Down - April 5, 3:20PM-3:25PM ET",m5,2026-04-05T19:25:00+00:00,-239.7,2827.83,25.145000000000003,47.355000000000004,2,264.84499999999997
btc,btc:m5:1775417100,"Bitcoin Up or Down - April 5, 3:25PM-3:30PM ET",m5,2026-04-05T19:30:00+00:00,54.17,430.7,-23.925,23.925,1,-78.095
btc,btc:m15:1775416500,"Bitcoin Up or Down - April 5, 3:15PM-3:30PM ET",m15,2026-04-05T19:30:00+00:00,21.25,675.97,6.9857142857142875,16.299999999999997,1,-14.264285714285712
btc,btc:m5:1775417400,"Bitcoin Up or Down - April 5, 3:30PM-3:35PM ET",m5,2026-04-05T19:35:00+00:00,32.17,334.55,-23.925,23.925,1,-56.095
btc,btc:m5:1775417700,"Bitcoin Up or Down - April 5, 3:35PM-3:40PM ET",m5,2026-04-05T19:40:00+00:00,0.19,194.77,-23.925,23.925,1,-24.115000000000002
btc,btc:m5:1775418000,"Bitcoin Up or Down - April 5, 3:40PM-3:45PM ET",m5,2026-04-05T19:45:00+00:00,-0.22,691.54,-23.925,23.925,1,-23.705000000000002
btc,btc:m15:1775417400,"Bitcoin Up or Down - April 5, 3:30PM-3:45PM ET",m15,2026-04-05T19:45:00+00:00,117.37,1383.75,6.300000000000001,11.2,1,-111.07000000000001
btc,btc:m5:1775418300,"Bitcoin Up or Down - April 5, 3:45PM-3:50PM ET",m5,2026-04-05T19:50:00+00:00,-164.69,1430.53,-23.925,23.925,1,140.765
btc,btc:m5:1775418600,"Bitcoin Up or Down - April 5, 3:50PM-3:55PM ET",m5,2026-04-05T19:55:00+00:00,117.41,668.67,12.882692307692306,23.925,1,-104.52730769230769
btc,btc:m5:1775418900,"Bitcoin Up or Down - April 5, 3:55PM-4:00PM ET",m5,2026-04-05T20:00:00+00:00,137.18,1327.97,0.0,0.0,0,-137.18
btc,btc:m15:1775418300,"Bitcoin Up or Down - April 5, 3:45PM-4:00PM ET",m15,2026-04-05T20:00:00+00:00,-18.55,1472.2,-11.2,11.2,1,7.350000000000001
btc,btc:m5:1775419200,"Bitcoin Up or Down - April 5, 4:00PM-4:05PM ET",m5,2026-04-05T20:05:00+00:00,0.01,827.35,0.0,0.0,0,-0.01
btc,btc:m5:1775419500,"Bitcoin Up or Down - April 5, 4:05PM-4:10PM ET",m5,2026-04-05T20:10:00+00:00,-82.01,614.29,0.0,0.0,0,82.01
btc,btc:m5:1775419800,"Bitcoin Up or Down - April 5, 4:10PM-4:15PM ET",m5,2026-04-05T20:15:00+00:00,76.32,281.61,0.0,0.0,0,-76.32
btc,btc:m15:1775419200,"Bitcoin Up or Down - April 5, 4:00PM-4:15PM ET",m15,2026-04-05T20:15:00+00:00,-26.88,1518.41,7.323188405797101,16.299999999999997,1,34.2031884057971
btc,btc:m5:1775420100,"Bitcoin Up or Down - April 5, 4:15PM-4:20PM ET",m5,2026-04-05T20:20:00+00:00,128.26,268.72,0.0,0.0,0,-128.26
btc,btc:m5:1775420400,"Bitcoin Up or Down - April 5, 4:20PM-4:25PM ET",m5,2026-04-05T20:25:00+00:00,38.4,89.25,0.0,0.0,0,-38.4
btc,btc:m15:1775420100,"Bitcoin Up or Down - April 5, 4:15PM-4:30PM ET",m15,2026-04-05T20:30:00+00:00,122.78,897.03,0.0,0.0,0,-122.78
btc,btc:m5:1775420700,"Bitcoin Up or Down - April 5, 4:25PM-4:30PM ET",m5,2026-04-05T20:30:00+00:00,-29.15,1826.57,14.051190476190474,23.925,1,43.201190476190476
btc,btc:m5:1775421000,"Bitcoin Up or Down - April 5, 4:30PM-4:35PM ET",m5,2026-04-05T20:35:00+00:00,-46.52,1106.72,0.0,0.0,0,46.52
btc,btc:m5:1775421300,"Bitcoin Up or Down - April 5, 4:35PM-4:40PM ET",m5,2026-04-05T20:40:00+00:00,-8.24,370.97,0.0,0.0,0,8.24
btc,btc:m15:1775421000,"Bitcoin Up or Down - April 5, 4:30PM-4:45PM ET",m15,2026-04-05T20:45:00+00:00,233.71,1126.51,15.660784313725486,16.299999999999997,1,-218.04921568627452
btc,btc:m5:1775421600,"Bitcoin Up or Down - April 5, 4:40PM-4:45PM ET",m5,2026-04-05T20:45:00+00:00,-8.22,32.7,-23.925,23.925,1,-15.705
btc,btc:m5:1775421900,"Bitcoin Up or Down - April 5, 4:45PM-4:50PM ET",m5,2026-04-05T20:50:00+00:00,76.46,183.26,0.0,0.0,0,-76.46
btc,btc:m5:1775548500,"Bitcoin Up or Down - April 7, 3:55AM-4:00AM ET",m5,2026-04-07T08:00:00+00:00,66.42,908.28,-23.925,23.925,1,-90.345
btc,btc:m15:1775547900,"Bitcoin Up or Down - April 7, 3:45AM-4:00AM ET",m15,2026-04-07T08:00:00+00:00,2.42,781.34,0.0,0.0,0,-2.42
btc,btc:h1:1775545200,"Bitcoin Up or Down - April 7, 3AM ET",h1,2026-04-07T08:00:00+00:00,-385.28,9746.73,-2.5104761904761936,26.945,2,382.7695238095238
btc,btc:m5:1775549100,"Bitcoin Up or Down - April 7, 4:05AM-4:10AM ET",m5,2026-04-07T08:10:00+00:00,86.0,1518.34,-13.398478260869563,47.355000000000004,2,-99.39847826086957
btc,btc:m15:1775548800,"Bitcoin Up or Down - April 7, 4:00AM-4:15AM ET",m15,2026-04-07T08:15:00+00:00,-58.35,1830.63,6.338888888888889,16.299999999999997,1,64.6888888888889
btc,btc:m5:1775549400,"Bitcoin Up or Down - April 7, 4:10AM-4:15AM ET",m5,2026-04-07T08:15:00+00:00,9.07,219.72,0.0,0.0,0,-9.07
btc,btc:m5:1775549700,"Bitcoin Up or Down - April 7, 4:15AM-4:20AM ET",m5,2026-04-07T08:20:00+00:00,139.86,572.71,21.002142857142864,47.355000000000004,2,-118.85785714285714
btc,btc:m5:1775550000,"Bitcoin Up or Down - April 7, 4:20AM-4:25AM ET",m5,2026-04-07T08:25:00+00:00,14.57,551.36,13.4578125,23.925,1,-1.112187500000001
btc,btc:m5:1775550300,"Bitcoin Up or Down - April 7, 4:25AM-4:30AM ET",m5,2026-04-07T08:30:00+00:00,-78.55,414.49,-23.925,23.925,1,54.625
btc,btc:m15:1775549700,"Bitcoin Up or Down - April 7, 4:15AM-4:30AM ET",m15,2026-04-07T08:30:00+00:00,8.3,1404.14,-3.1716417910447774,27.499999999999996,2,-11.471641791044778
btc,btc:m5:1775550600,"Bitcoin Up or Down - April 7, 4:30AM-4:35AM ET",m5,2026-04-07T08:35:00+00:00,12.04,179.3,0.0,0.0,0,-12.04
btc,btc:m5:1775550900,"Bitcoin Up or Down - April 7, 4:35AM-4:40AM ET",m5,2026-04-07T08:40:00+00:00,65.2,521.93,14.663709677419359,23.925,1,-50.53629032258064
btc,btc:m5:1775551200,"Bitcoin Up or Down - April 7, 4:40AM-4:45AM ET",m5,2026-04-07T08:45:00+00:00,24.71,607.59,64.68611111111112,23.925,1,39.976111111111116
btc,btc:m15:1775550600,"Bitcoin Up or Down - April 7, 4:30AM-4:45AM ET",m15,2026-04-07T08:45:00+00:00,9.63,289.19,0.0,0.0,0,-9.63
btc,btc:m5:1775551500,"Bitcoin Up or Down - April 7, 4:45AM-4:50AM ET",m5,2026-04-07T08:50:00+00:00,257.52,1630.89,-11.308846153846158,47.355000000000004,2,-268.82884615384614
btc,btc:m5:1775551800,"Bitcoin Up or Down - April 7, 4:50AM-4:55AM ET",m5,2026-04-07T08:55:00+00:00,50.36,495.41,0.0,0.0,0,-50.36
btc,btc:m15:1775551500,"Bitcoin Up or Down - April 7, 4:45AM-5:00AM ET",m15,2026-04-07T09:00:00+00:00,191.17,1709.08,11.327118644067795,16.299999999999997,1,-179.8428813559322
btc,btc:h1:1775548800,"Bitcoin Up or Down - April 7, 4AM ET",h1,2026-04-07T09:00:00+00:00,-123.11,2074.17,-1.1525373134328376,12.870000000000001,1,121.95746268656717
btc,btc:m5:1775552100,"Bitcoin Up or Down - April 7, 4:55AM-5:00AM ET",m5,2026-04-07T09:00:00+00:00,96.11,575.29,-23.925,23.925,1,-120.035
btc,btc:m5:1775552400,"Bitcoin Up or Down - April 7, 5:00AM-5:05AM ET",m5,2026-04-07T09:05:00+00:00,19.77,758.68,15.29631147540984,23.925,1,-4.473688524590159
btc,btc:m5:1775552700,"Bitcoin Up or Down - April 7, 5:05AM-5:10AM ET",m5,2026-04-07T09:10:00+00:00,-68.13,1954.16,13.991153846153843,47.355000000000004,2,82.12115384615385
btc,btc:m15:1775552400,"Bitcoin Up or Down - April 7, 5:00AM-5:15AM ET",m15,2026-04-07T09:15:00+00:00,86.19,1381.93,9.99032258064516,16.299999999999997,1,-76.19967741935484
btc,btc:m5:1775553000,"Bitcoin Up or Down - April 7, 5:10AM-5:15AM ET",m5,2026-04-07T09:15:00+00:00,-27.78,168.13,-10.16452380952381,47.355000000000004,2,17.61547619047619
btc,btc:m5:1775553300,"Bitcoin Up or Down - April 7, 5:15AM-5:20AM ET",m5,2026-04-07T09:20:00+00:00,214.56,1124.32,-23.925,23.925,1,-238.485
btc,btc:m5:1775553600,"Bitcoin Up or Down - April 7, 5:20AM-5:25AM ET",m5,2026-04-07T09:25:00+00:00,-37.78,161.38,-23.925,23.925,1,13.855
btc,btc:m15:1775553300,"Bitcoin Up or Down - April 7, 5:15AM-5:30AM ET",m15,2026-04-07T09:30:00+00:00,-15.51,1777.54,0.0,0.0,0,15.51
btc,btc:m5:1775553900,"Bitcoin Up or Down - April 7, 5:25AM-5:30AM ET",m5,2026-04-07T09:30:00+00:00,-73.76,1543.78,-12.681086956521735,47.355000000000004,2,61.078913043478266
btc,btc:m5:1775554200,"Bitcoin Up or Down - April 7, 5:30AM-5:35AM ET",m5,2026-04-07T09:35:00+00:00,42.21,318.87,0.0,0.0,0,-42.21
btc,btc:m5:1775554500,"Bitcoin Up or Down - April 7, 5:35AM-5:40AM ET",m5,2026-04-07T09:40:00+00:00,-32.5,1211.72,-12.384850746268658,47.355000000000004,2,20.115149253731342
btc,btc:m15:1775554200,"Bitcoin Up or Down - April 7, 5:30AM-5:45AM ET",m15,2026-04-07T09:45:00+00:00,40.61,553.19,0.0,0.0,0,-40.61
btc,btc:m5:1775554800,"Bitcoin Up or Down - April 7, 5:40AM-5:45AM ET",m5,2026-04-07T09:45:00+00:00,57.94,765.48,0.0,0.0,0,-57.94
btc,btc:m5:1775555100,"Bitcoin Up or Down - April 7, 5:45AM-5:50AM ET",m5,2026-04-07T09:50:00+00:00,52.59,929.09,-23.925,23.925,1,-76.515
btc,btc:m5:1775555400,"Bitcoin Up or Down - April 7, 5:50AM-5:55AM ET",m5,2026-04-07T09:55:00+00:00,-9.63,269.98,-23.925,23.925,1,-14.295
btc,btc:m15:1775555100,"Bitcoin Up or Down - April 7, 5:45AM-6:00AM ET",m15,2026-04-07T10:00:00+00:00,-68.96,438.88,0.0,0.0,0,68.96
btc,btc:m5:1775555700,"Bitcoin Up or Down - April 7, 5:55AM-6:00AM ET",m5,2026-04-07T10:00:00+00:00,-27.16,1127.86,-23.925,23.925,1,3.2349999999999994
btc,btc:h1:1775552400,"Bitcoin Up or Down - April 7, 5AM ET",h1,2026-04-07T10:00:00+00:00,534.93,2651.91,0.0,0.0,0,-534.93
btc,btc:m5:1775556000,"Bitcoin Up or Down - April 7, 6:00AM-6:05AM ET",m5,2026-04-07T10:05:00+00:00,-35.25,418.59,-23.925,23.925,1,11.325
btc,btc:m5:1775556300,"Bitcoin Up or Down - April 7, 6:05AM-6:10AM ET",m5,2026-04-07T10:10:00+00:00,16.77,1201.83,-11.855,47.355000000000004,2,-28.625
btc,btc:m5:1775556600,"Bitcoin Up or Down - April 7, 6:10AM-6:15AM ET",m5,2026-04-07T10:15:00+00:00,151.06,5770.51,-8.304999999999996,47.355000000000004,2,-159.365
btc,btc:m15:1775556000,"Bitcoin Up or Down - April 7, 6:00AM-6:15AM ET",m15,2026-04-07T10:15:00+00:00,-39.02,778.82,0.0,0.0,0,39.02
btc,btc:m5:1775556900,"Bitcoin Up or Down - April 7, 6:15AM-6:20AM ET",m5,2026-04-07T10:20:00+00:00,21.44,2034.04,10.748913043478264,23.925,1,-10.691086956521737
btc,btc:m5:1775557200,"Bitcoin Up or Down - April 7, 6:20AM-6:25AM ET",m5,2026-04-07T10:25:00+00:00,112.59,719.9,0.0,0.0,0,-112.59
btc,btc:m5:1775557500,"Bitcoin Up or Down - April 7, 6:25AM-6:30AM ET",m5,2026-04-07T10:30:00+00:00,29.6,574.21,-23.925,23.925,1,-53.525000000000006
btc,btc:m15:1775556900,"Bitcoin Up or Down - April 7, 6:15AM-6:30AM ET",m15,2026-04-07T10:30:00+00:00,-110.46,1912.99,5.51641791044776,11.2,1,115.97641791044775
btc,btc:m5:1775557800,"Bitcoin Up or Down - April 7, 6:30AM-6:35AM ET",m5,2026-04-07T10:35:00+00:00,16.83,720.82,-6.804152542372879,47.355000000000004,2,-23.634152542372878
btc,btc:m5:1775558100,"Bitcoin Up or Down - April 7, 6:35AM-6:40AM ET",m5,2026-04-07T10:40:00+00:00,67.76,593.68,-6.249736842105261,47.355000000000004,2,-74.00973684210527
btc,btc:m5:1775558400,"Bitcoin Up or Down - April 7, 6:40AM-6:45AM ET",m5,2026-04-07T10:45:00+00:00,56.89,2222.03,-6.9584482758620645,47.355000000000004,2,-63.84844827586207
btc,btc:m15:1775557800,"Bitcoin Up or Down - April 7, 6:30AM-6:45AM ET",m15,2026-04-07T10:45:00+00:00,48.36,1066.03,9.932075471698113,11.2,1,-38.42792452830189
btc,btc:m5:1775558700,"Bitcoin Up or Down - April 7, 6:45AM-6:50AM ET",m5,2026-04-07T10:50:00+00:00,74.74,1817.48,-11.308846153846158,47.355000000000004,2,-86.04884615384616
btc,btc:m5:1775559000,"Bitcoin Up or Down - April 7, 6:50AM-6:55AM ET",m5,2026-04-07T10:55:00+00:00,69.57,908.32,-12.899117647058826,47.355000000000004,2,-82.46911764705882
btc,btc:h1:1775556000,"Bitcoin Up or Down - April 7, 6AM ET",h1,2026-04-07T11:00:00+00:00,-154.22,3735.3,0.0,0.0,0,154.22
btc,btc:m15:1775558700,"Bitcoin Up or Down - April 7, 6:45AM-7:00AM ET",m15,2026-04-07T11:00:00+00:00,87.5,622.05,6.864516129032257,11.2,1,-80.63548387096775
btc,btc:m5:1775559300,"Bitcoin Up or Down - April 7, 6:55AM-7:00AM ET",m5,2026-04-07T11:00:00+00:00,135.29,4000.5,-12.899117647058826,47.355000000000004,2,-148.18911764705882
btc,btc:m5:1775559600,"Bitcoin Up or Down - April 7, 7:00AM-7:05AM ET",m5,2026-04-07T11:05:00+00:00,8.23,184.99,-23.925,23.925,1,-32.155
btc,btc:m5:1775559900,"Bitcoin Up or Down - April 7, 7:05AM-7:10AM ET",m5,2026-04-07T11:10:00+00:00,14.04,610.04,0.0,0.0,0,-14.04
btc,btc:m15:1775559600,"Bitcoin Up or Down - April 7, 7:00AM-7:15AM ET",m15,2026-04-07T11:15:00+00:00,-27.87,1294.58,8.396969696969695,16.299999999999997,1,36.266969696969696
btc,btc:m5:1775560200,"Bitcoin Up or Down - April 7, 7:10AM-7:15AM ET",m5,2026-04-07T11:15:00+00:00,341.84,1224.35,3.549255319148937,47.355000000000004,2,-338.29074468085105
btc,btc:m5:1775560500,"Bitcoin Up or Down - April 7, 7:15AM-7:20AM ET",m5,2026-04-07T11:20:00+00:00,-24.13,862.02,-23.925,23.925,1,0.2049999999999983
btc,btc:m5:1775560800,"Bitcoin Up or Down - April 7, 7:20AM-7:25AM ET",m5,2026-04-07T11:25:00+00:00,-25.71,631.43,-8.304999999999996,47.355000000000004,2,17.405000000000005
btc,btc:m15:1775560500,"Bitcoin Up or Down - April 7, 7:15AM-7:30AM ET",m15,2026-04-07T11:30:00+00:00,-54.8,973.0,-4.54225352112676,27.499999999999996,2,50.25774647887324
btc,btc:m5:1775561100,"Bitcoin Up or Down - April 7, 7:25AM-7:30AM ET",m5,2026-04-07T11:30:00+00:00,-3.09,29.44,0.0,0.0,0,3.09
btc,btc:m5:1775561400,"Bitcoin Up or Down - April 7, 7:30AM-7:35AM ET",m5,2026-04-07T11:35:00+00:00,60.79,247.03,-23.925,23.925,1,-84.715
btc,btc:m5:1775561700,"Bitcoin Up or Down - April 7, 7:35AM-7:40AM ET",m5,2026-04-07T11:40:00+00:00,30.6,770.26,12.882692307692306,23.925,1,-17.717307692307696
btc,btc:m5:1775562000,"Bitcoin Up or Down - April 7, 7:40AM-7:45AM ET",m5,2026-04-07T11:45:00+00:00,38.29,217.86,-6.9584482758620645,47.355000000000004,2,-45.24844827586206
btc,btc:m15:1775561400,"Bitcoin Up or Down - April 7, 7:30AM-7:45AM ET",m15,2026-04-07T11:45:00+00:00,-39.37,1538.08,9.573015873015873,16.299999999999997,1,48.94301587301587
btc,btc:m5:1775562300,"Bitcoin Up or Down - April 7, 7:45AM-7:50AM ET",m5,2026-04-07T11:50:00+00:00,-52.55,211.61,19.103333333333346,47.355000000000004,2,71.65333333333334
btc,btc:m5:1775562600,"Bitcoin Up or Down - April 7, 7:50AM-7:55AM ET",m5,2026-04-07T11:55:00+00:00,-33.54,33.54,-23.925,23.925,1,9.614999999999998
btc,btc:h1:1775559600,"Bitcoin Up or Down - April 7, 7AM ET",h1,2026-04-07T12:00:00+00:00,849.13,6178.99,-1.1700000000000017,12.870000000000001,1,-850.3
btc,btc:m5:1775562900,"Bitcoin Up or Down - April 7, 7:55AM-8:00AM ET",m5,2026-04-07T12:00:00+00:00,25.14,1408.76,12.882692307692306,23.925,1,-12.257307692307695
btc,btc:m15:1775562300,"Bitcoin Up or Down - April 7, 7:45AM-8:00AM ET",m15,2026-04-07T12:00:00+00:00,-56.99,683.96,0.0,0.0,0,56.99
btc,btc:m5:1775563200,"Bitcoin Up or Down - April 7, 8:00AM-8:05AM ET",m5,2026-04-07T12:05:00+00:00,43.34,419.15,11.25882352941176,23.925,1,-32.08117647058825
btc,btc:m5:1775563500,"Bitcoin Up or Down - April 7, 8:05AM-8:10AM ET",m5,2026-04-07T12:10:00+00:00,38.4,643.21,39.42277777777777,47.355000000000004,2,1.022777777777769
btc,btc:m15:1775563200,"Bitcoin Up or Down - April 7, 8:00AM-8:15AM ET",m15,2026-04-07T12:15:00+00:00,13.94,2089.57,-9.722222222222221,27.499999999999996,2,-23.66222222222222
btc,btc:m5:1775563800,"Bitcoin Up or Down - April 7, 8:10AM-8:15AM ET",m5,2026-04-07T12:15:00+00:00,34.98,187.25,15.29631147540984,23.925,1,-19.683688524590156
btc,btc:m5:1775564100,"Bitcoin Up or Down - April 7, 8:15AM-8:20AM ET",m5,2026-04-07T12:20:00+00:00,13.98,343.9,56.666739130434784,47.355000000000004,2,42.68673913043479
btc,btc:m5:1775564400,"Bitcoin Up or Down - April 7, 8:20AM-8:25AM ET",m5,2026-04-07T12:25:00+00:00,10.25,417.21,31.714534883720933,23.925,1,21.464534883720933
btc,btc:m15:1775564100,"Bitcoin Up or Down - April 7, 8:15AM-8:30AM ET",m15,2026-04-07T12:30:00+00:00,-0.89,540.81,11.80344827586207,16.299999999999997,1,12.693448275862071
btc,btc:m5:1775564700,"Bitcoin Up or Down - April 7, 8:25AM-8:30AM ET",m5,2026-04-07T12:30:00+00:00,208.86,1980.34,0.0,0.0,0,-208.86
btc,btc:m5:1775565000,"Bitcoin Up or Down - April 7, 8:30AM-8:35AM ET",m5,2026-04-07T12:35:00+00:00,5.38,169.48,-11.308846153846158,47.355000000000004,2,-16.688846153846157
btc,btc:m5:1775565300,"Bitcoin Up or Down - April 7, 8:35AM-8:40AM ET",m5,2026-04-07T12:40:00+00:00,36.65,387.59,11.25882352941176,23.925,1,-25.39117647058824
btc,btc:m5:1775565600,"Bitcoin Up or Down - April 7, 8:40AM-8:45AM ET",m5,2026-04-07T12:45:00+00:00,10.49,247.72,-23.925,23.925,1,-34.415
btc,btc:m15:1775565000,"Bitcoin Up or Down - April 7, 8:30AM-8:45AM ET",m15,2026-04-07T12:45:00+00:00,-51.18,503.95,4.574647887323945,11.2,1,55.75464788732394
btc,btc:m5:1775565900,"Bitcoin Up or Down - April 7, 8:45AM-8:50AM ET",m5,2026-04-07T12:50:00+00:00,-61.17,130.37,-23.925,23.925,1,37.245000000000005
btc,btc:m5:1775566200,"Bitcoin Up or Down - April 7, 8:50AM-8:55AM ET",m5,2026-04-07T12:55:00+00:00,-21.78,53.71,12.325,23.925,1,34.105000000000004
btc,btc:m5:1775566500,"Bitcoin Up or Down - April 7, 8:55AM-9:00AM ET",m5,2026-04-07T13:00:00+00:00,34.36,120.11,0.0,0.0,0,-34.36
btc,btc:m15:1775565900,"Bitcoin Up or Down - April 7, 8:45AM-9:00AM ET",m15,2026-04-07T13:00:00+00:00,-5.44,693.62,-2.4230769230769234,27.499999999999996,2,3.016923076923077
btc,btc:h1:1775563200,"Bitcoin Up or Down - April 7, 8AM ET",h1,2026-04-07T13:00:00+00:00,519.2,12602.28,-2.7622368421052617,26.945,2,-521.9622368421053
btc,btc:m5:1775566800,"Bitcoin Up or Down - April 7, 9:00AM-9:05AM ET",m5,2026-04-07T13:05:00+00:00,31.33,232.05,-6.804152542372879,47.355000000000004,2,-38.134152542372874
btc,btc:m5:1775567100,"Bitcoin Up or Down - April 7, 9:05AM-9:10AM ET",m5,2026-04-07T13:10:00+00:00,31.66,153.52,0.0,0.0,0,-31.66
btc,btc:m5:1775567400,"Bitcoin Up or Down - April 7, 9:10AM-9:15AM ET",m5,2026-04-07T13:15:00+00:00,95.44,125.94,8.284534883720934,47.355000000000004,2,-87.15546511627906
btc,btc:m15:1775566800,"Bitcoin Up or Down - April 7, 9:00AM-9:15AM ET",m15,2026-04-07T13:15:00+00:00,53.34,453.83,11.80344827586207,16.299999999999997,1,-41.53655172413794
btc,btc:m5:1775567700,"Bitcoin Up or Down - April 7, 9:15AM-9:20AM ET",m5,2026-04-07T13:20:00+00:00,-1.67,1.67,-10.745625,47.355000000000004,2,-9.075625
btc,btc:m5:1775568000,"Bitcoin Up or Down - April 7, 9:20AM-9:25AM ET",m5,2026-04-07T13:25:00+00:00,14.88,202.61,-23.925,23.925,1,-38.805
btc,btc:m15:1775567700,"Bitcoin Up or Down - April 7, 9:15AM-9:30AM ET",m15,2026-04-07T13:30:00+00:00,-4.81,189.96,0.0,0.0,0,4.81
btc,btc:m5:1775568300,"Bitcoin Up or Down - April 7, 9:25AM-9:30AM ET",m5,2026-04-07T13:30:00+00:00,1.05,475.43,-23.925,23.925,1,-24.975
btc,btc:m5:1775568600,"Bitcoin Up or Down - April 7, 9:30AM-9:35AM ET",m5,2026-04-07T13:35:00+00:00,5.99,541.15,-8.304999999999996,47.355000000000004,2,-14.294999999999996
btc,btc:m5:1775568900,"Bitcoin Up or Down - April 7, 9:35AM-9:40AM ET",m5,2026-04-07T13:40:00+00:00,-39.94,1075.89,-23.925,23.925,1,16.014999999999997
btc,btc:m5:1775569200,"Bitcoin Up or Down - April 7, 9:40AM-9:45AM ET",m5,2026-04-07T13:45:00+00:00,-2.11,460.86,-9.56467741935484,47.355000000000004,2,-7.454677419354841
btc,btc:m15:1775568600,"Bitcoin Up or Down - April 7, 9:30AM-9:45AM ET",m15,2026-04-07T13:45:00+00:00,48.0,2034.23,6.300000000000001,11.2,1,-41.7
btc,btc:m5:1775569500,"Bitcoin Up or Down - April 7, 9:45AM-9:50AM ET",m5,2026-04-07T13:50:00+00:00,15.54,722.96,-12.899117647058826,47.355000000000004,2,-28.439117647058826
