folder,tf,event_id,side,n_fills,event_start,event_end,min_price,max_price,avg_price,next_event_start,event_gap_s
Bitcoin_Up_or_Down_-_April_7_440AM-445AM_ET,m5,19,Down,3,2026-04-07 10:44:19+00:00,2026-04-07 10:44:21+00:00,15.0,23.0,20.333333333333332,2026-04-07 10:44:27+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_440AM-445AM_ET,m5,20,Up,2,2026-04-07 10:44:27+00:00,2026-04-07 10:44:27+00:00,87.0,87.0,87.0,2026-04-07 10:44:27+00:00,0.0
Bitcoin_Up_or_Down_-_April_7_440AM-445AM_ET,m5,21,Down,1,2026-04-07 10:44:27+00:00,2026-04-07 10:44:27+00:00,23.0,23.0,23.0,2026-04-07 10:44:31+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_440AM-445AM_ET,m5,22,Up,1,2026-04-07 10:44:31+00:00,2026-04-07 10:44:31+00:00,89.0,89.0,89.0,2026-04-07 10:44:39+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_440AM-445AM_ET,m5,23,Up,1,2026-04-07 10:44:39+00:00,2026-04-07 10:44:39+00:00,96.0,96.0,96.0,,
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,1,Down,1,2026-04-07 10:45:29+00:00,2026-04-07 10:45:29+00:00,36.0,36.0,36.0,2026-04-07 10:45:35+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,2,Up,2,2026-04-07 10:45:35+00:00,2026-04-07 10:45:37+00:00,56.0,62.61,59.305,2026-04-07 10:45:41+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,3,Up,1,2026-04-07 10:45:41+00:00,2026-04-07 10:45:41+00:00,55.0,55.0,55.0,2026-04-07 10:45:51+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,4,Down,1,2026-04-07 10:45:51+00:00,2026-04-07 10:45:51+00:00,32.0,32.0,32.0,2026-04-07 10:46:03+00:00,12.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,5,Up,1,2026-04-07 10:46:03+00:00,2026-04-07 10:46:03+00:00,64.0,64.0,64.0,2026-04-07 10:46:19+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,6,Down,1,2026-04-07 10:46:19+00:00,2026-04-07 10:46:19+00:00,33.0,33.0,33.0,2026-04-07 10:46:29+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,7,Up,1,2026-04-07 10:46:29+00:00,2026-04-07 10:46:29+00:00,48.0,48.0,48.0,2026-04-07 10:46:37+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,8,Down,1,2026-04-07 10:46:37+00:00,2026-04-07 10:46:37+00:00,68.0,68.0,68.0,2026-04-07 10:46:49+00:00,12.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,9,Down,1,2026-04-07 10:46:49+00:00,2026-04-07 10:46:49+00:00,72.0,72.0,72.0,2026-04-07 10:46:55+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,10,Down,2,2026-04-07 10:46:55+00:00,2026-04-07 10:46:55+00:00,50.0,50.0,50.0,2026-04-07 10:47:11+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,11,Up,1,2026-04-07 10:47:11+00:00,2026-04-07 10:47:11+00:00,63.0,63.0,63.0,2026-04-07 10:47:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,12,Up,1,2026-04-07 10:47:15+00:00,2026-04-07 10:47:15+00:00,70.0,70.0,70.0,2026-04-07 10:47:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,13,Down,1,2026-04-07 10:47:19+00:00,2026-04-07 10:47:19+00:00,27.0,27.0,27.0,2026-04-07 10:47:23+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,14,Up,1,2026-04-07 10:47:23+00:00,2026-04-07 10:47:23+00:00,63.0,63.0,63.0,2026-04-07 10:47:29+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,15,Up,1,2026-04-07 10:47:29+00:00,2026-04-07 10:47:29+00:00,71.0,71.0,71.0,2026-04-07 10:47:39+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,16,Up,2,2026-04-07 10:47:39+00:00,2026-04-07 10:47:39+00:00,62.0,63.0,62.5,2026-04-07 10:47:55+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,17,Down,2,2026-04-07 10:47:55+00:00,2026-04-07 10:47:55+00:00,50.0,53.0,51.5,2026-04-07 10:48:03+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,18,Up,2,2026-04-07 10:48:03+00:00,2026-04-07 10:48:03+00:00,38.0,40.0,39.0,2026-04-07 10:48:09+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,19,Up,1,2026-04-07 10:48:09+00:00,2026-04-07 10:48:09+00:00,40.0,40.0,40.0,2026-04-07 10:48:35+00:00,26.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,20,Down,1,2026-04-07 10:48:35+00:00,2026-04-07 10:48:35+00:00,66.0,66.0,66.0,2026-04-07 10:48:47+00:00,12.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,21,Up,1,2026-04-07 10:48:47+00:00,2026-04-07 10:48:47+00:00,18.0,18.0,18.0,2026-04-07 10:48:49+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,22,Down,1,2026-04-07 10:48:49+00:00,2026-04-07 10:48:49+00:00,84.84,84.84,84.84,2026-04-07 10:48:49+00:00,0.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,23,Up,2,2026-04-07 10:48:49+00:00,2026-04-07 10:48:51+00:00,16.83,38.0,27.415,2026-04-07 10:48:53+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,24,Down,1,2026-04-07 10:48:53+00:00,2026-04-07 10:48:53+00:00,60.46,60.46,60.46,2026-04-07 10:48:55+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,25,Up,1,2026-04-07 10:48:55+00:00,2026-04-07 10:48:55+00:00,37.87,37.87,37.87,2026-04-07 10:49:01+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,26,Down,1,2026-04-07 10:49:01+00:00,2026-04-07 10:49:01+00:00,48.51,48.51,48.51,2026-04-07 10:49:21+00:00,20.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,27,Up,1,2026-04-07 10:49:21+00:00,2026-04-07 10:49:21+00:00,52.6,52.6,52.6,2026-04-07 10:49:33+00:00,12.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,28,Up,3,2026-04-07 10:49:33+00:00,2026-04-07 10:49:35+00:00,44.26,55.0,50.806666666666665,2026-04-07 10:49:39+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,29,Down,7,2026-04-07 10:49:39+00:00,2026-04-07 10:49:43+00:00,29.75,47.0,40.6,2026-04-07 10:49:43+00:00,0.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,30,Up,3,2026-04-07 10:49:43+00:00,2026-04-07 10:49:43+00:00,63.73,66.31,65.01333333333334,2026-04-07 10:49:45+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-450AM_ET,m5,31,Down,3,2026-04-07 10:49:45+00:00,2026-04-07 10:49:47+00:00,46.51,60.0,55.50333333333333,,
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,1,Up,2,2026-04-07 10:45:17+00:00,2026-04-07 10:45:17+00:00,41.0,42.0,41.5,2026-04-07 10:45:41+00:00,24.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,2,Up,1,2026-04-07 10:45:41+00:00,2026-04-07 10:45:41+00:00,42.0,42.0,42.0,2026-04-07 10:45:43+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,3,Down,2,2026-04-07 10:45:43+00:00,2026-04-07 10:45:43+00:00,51.0,51.0,51.0,2026-04-07 10:45:49+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,4,Up,1,2026-04-07 10:45:49+00:00,2026-04-07 10:45:49+00:00,50.0,50.0,50.0,2026-04-07 10:45:51+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,5,Down,1,2026-04-07 10:45:51+00:00,2026-04-07 10:45:51+00:00,49.0,49.0,49.0,2026-04-07 10:47:03+00:00,72.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,6,Down,1,2026-04-07 10:47:03+00:00,2026-04-07 10:47:03+00:00,52.0,52.0,52.0,2026-04-07 10:47:31+00:00,28.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,7,Down,2,2026-04-07 10:47:31+00:00,2026-04-07 10:47:31+00:00,45.0,47.0,46.0,2026-04-07 10:47:59+00:00,28.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,8,Down,1,2026-04-07 10:47:59+00:00,2026-04-07 10:47:59+00:00,62.0,62.0,62.0,2026-04-07 10:48:09+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,9,Up,1,2026-04-07 10:48:09+00:00,2026-04-07 10:48:09+00:00,38.0,38.0,38.0,2026-04-07 10:48:33+00:00,24.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,10,Up,1,2026-04-07 10:48:33+00:00,2026-04-07 10:48:33+00:00,40.0,40.0,40.0,2026-04-07 10:49:29+00:00,56.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,11,Up,3,2026-04-07 10:49:29+00:00,2026-04-07 10:49:29+00:00,42.0,42.0,42.0,2026-04-07 10:51:13+00:00,104.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,12,Down,1,2026-04-07 10:51:13+00:00,2026-04-07 10:51:13+00:00,44.0,44.0,44.0,2026-04-07 10:51:23+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,13,Down,1,2026-04-07 10:51:23+00:00,2026-04-07 10:51:23+00:00,41.0,41.0,41.0,2026-04-07 10:52:27+00:00,64.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,14,Down,3,2026-04-07 10:52:27+00:00,2026-04-07 10:52:27+00:00,21.0,21.0,21.0,2026-04-07 10:52:27+00:00,0.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,15,Up,4,2026-04-07 10:52:27+00:00,2026-04-07 10:52:31+00:00,76.0,79.0,78.25,2026-04-07 10:53:13+00:00,42.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,16,Up,1,2026-04-07 10:53:13+00:00,2026-04-07 10:53:13+00:00,74.0,74.0,74.0,2026-04-07 10:53:45+00:00,32.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,17,Down,1,2026-04-07 10:53:45+00:00,2026-04-07 10:53:45+00:00,23.0,23.0,23.0,2026-04-07 10:53:49+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,18,Up,2,2026-04-07 10:53:49+00:00,2026-04-07 10:53:49+00:00,70.0,70.0,70.0,2026-04-07 10:53:57+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,19,Down,1,2026-04-07 10:53:57+00:00,2026-04-07 10:53:57+00:00,31.0,31.0,31.0,2026-04-07 10:54:13+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,20,Down,2,2026-04-07 10:54:13+00:00,2026-04-07 10:54:13+00:00,29.0,29.0,29.0,2026-04-07 10:54:23+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,21,Down,1,2026-04-07 10:54:23+00:00,2026-04-07 10:54:23+00:00,28.0,28.0,28.0,2026-04-07 10:54:45+00:00,22.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,22,Down,1,2026-04-07 10:54:45+00:00,2026-04-07 10:54:45+00:00,23.46,23.46,23.46,2026-04-07 10:54:57+00:00,12.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,23,Down,1,2026-04-07 10:54:57+00:00,2026-04-07 10:54:57+00:00,26.0,26.0,26.0,2026-04-07 10:56:03+00:00,66.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,24,Down,1,2026-04-07 10:56:03+00:00,2026-04-07 10:56:03+00:00,22.0,22.0,22.0,2026-04-07 10:56:33+00:00,30.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,25,Up,1,2026-04-07 10:56:33+00:00,2026-04-07 10:56:33+00:00,61.0,61.0,61.0,2026-04-07 10:56:41+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,26,Up,1,2026-04-07 10:56:41+00:00,2026-04-07 10:56:41+00:00,49.38,49.38,49.38,2026-04-07 10:56:51+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,27,Down,1,2026-04-07 10:56:51+00:00,2026-04-07 10:56:51+00:00,51.0,51.0,51.0,2026-04-07 10:57:03+00:00,12.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,28,Down,8,2026-04-07 10:57:03+00:00,2026-04-07 10:57:05+00:00,34.0,34.0,34.0,2026-04-07 10:57:13+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,29,Down,4,2026-04-07 10:57:13+00:00,2026-04-07 10:57:19+00:00,25.0,34.0,29.75,2026-04-07 10:57:27+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,30,Up,4,2026-04-07 10:57:27+00:00,2026-04-07 10:57:29+00:00,69.0,69.0,69.0,2026-04-07 10:57:35+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,31,Down,1,2026-04-07 10:57:35+00:00,2026-04-07 10:57:35+00:00,21.0,21.0,21.0,2026-04-07 10:57:41+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,32,Down,1,2026-04-07 10:57:41+00:00,2026-04-07 10:57:41+00:00,22.0,22.0,22.0,2026-04-07 10:57:47+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,33,Down,1,2026-04-07 10:57:47+00:00,2026-04-07 10:57:47+00:00,21.0,21.0,21.0,2026-04-07 10:57:53+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,34,Down,1,2026-04-07 10:57:53+00:00,2026-04-07 10:57:53+00:00,19.0,19.0,19.0,2026-04-07 10:58:03+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,35,Down,1,2026-04-07 10:58:03+00:00,2026-04-07 10:58:03+00:00,6.0,6.0,6.0,2026-04-07 10:58:13+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,36,Down,10,2026-04-07 10:58:13+00:00,2026-04-07 10:58:15+00:00,2.0,2.0,2.0,2026-04-07 10:58:21+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,37,Up,1,2026-04-07 10:58:21+00:00,2026-04-07 10:58:21+00:00,93.0,93.0,93.0,2026-04-07 10:58:25+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,38,Down,1,2026-04-07 10:58:25+00:00,2026-04-07 10:58:25+00:00,6.0,6.0,6.0,2026-04-07 10:58:33+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,39,Down,1,2026-04-07 10:58:33+00:00,2026-04-07 10:58:33+00:00,24.0,24.0,24.0,2026-04-07 10:58:39+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,40,Up,1,2026-04-07 10:58:39+00:00,2026-04-07 10:58:39+00:00,81.0,81.0,81.0,2026-04-07 10:58:43+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,41,Down,1,2026-04-07 10:58:43+00:00,2026-04-07 10:58:43+00:00,19.94,19.94,19.94,2026-04-07 10:58:51+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,42,Up,1,2026-04-07 10:58:51+00:00,2026-04-07 10:58:51+00:00,79.0,79.0,79.0,2026-04-07 10:59:13+00:00,22.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,43,Down,2,2026-04-07 10:59:13+00:00,2026-04-07 10:59:15+00:00,10.0,10.0,10.0,2026-04-07 10:59:21+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,44,Down,2,2026-04-07 10:59:21+00:00,2026-04-07 10:59:21+00:00,8.0,8.0,8.0,2026-04-07 10:59:37+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,45,Down,1,2026-04-07 10:59:37+00:00,2026-04-07 10:59:37+00:00,5.0,5.0,5.0,2026-04-07 10:59:39+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,46,Up,1,2026-04-07 10:59:39+00:00,2026-04-07 10:59:39+00:00,93.0,93.0,93.0,2026-04-07 10:59:43+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,47,Down,1,2026-04-07 10:59:43+00:00,2026-04-07 10:59:43+00:00,5.0,5.0,5.0,2026-04-07 10:59:45+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,48,Up,1,2026-04-07 10:59:45+00:00,2026-04-07 10:59:45+00:00,88.0,88.0,88.0,2026-04-07 10:59:45+00:00,0.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,49,Down,1,2026-04-07 10:59:45+00:00,2026-04-07 10:59:45+00:00,10.0,10.0,10.0,2026-04-07 10:59:47+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,50,Up,1,2026-04-07 10:59:47+00:00,2026-04-07 10:59:47+00:00,85.0,85.0,85.0,2026-04-07 10:59:55+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_445AM-500AM_ET,m15,51,Up,1,2026-04-07 10:59:55+00:00,2026-04-07 10:59:55+00:00,94.88,94.88,94.88,,
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,1,Down,1,2026-04-07 10:50:15+00:00,2026-04-07 10:50:15+00:00,57.0,57.0,57.0,2026-04-07 10:50:23+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,2,Up,1,2026-04-07 10:50:23+00:00,2026-04-07 10:50:23+00:00,49.65,49.65,49.65,2026-04-07 10:50:27+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,3,Down,2,2026-04-07 10:50:27+00:00,2026-04-07 10:50:27+00:00,41.0,43.0,42.0,2026-04-07 10:50:53+00:00,26.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,4,Down,2,2026-04-07 10:50:53+00:00,2026-04-07 10:50:53+00:00,46.0,50.46,48.230000000000004,2026-04-07 10:51:09+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,5,Down,1,2026-04-07 10:51:09+00:00,2026-04-07 10:51:09+00:00,46.0,46.0,46.0,2026-04-07 10:51:23+00:00,14.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,6,Down,1,2026-04-07 10:51:23+00:00,2026-04-07 10:51:23+00:00,26.94,26.94,26.94,2026-04-07 10:51:31+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,7,Up,1,2026-04-07 10:51:31+00:00,2026-04-07 10:51:31+00:00,70.0,70.0,70.0,2026-04-07 10:51:41+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,8,Up,2,2026-04-07 10:51:41+00:00,2026-04-07 10:51:43+00:00,74.8,77.0,75.9,2026-04-07 10:51:49+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,9,Up,1,2026-04-07 10:51:49+00:00,2026-04-07 10:51:49+00:00,80.0,80.0,80.0,2026-04-07 10:52:35+00:00,46.0
Bitcoin_Up_or_Down_-_April_7_450AM-455AM_ET,m5,10,Down,1,2026-04-07 10:52:35+00:00,2026-04-07 10:52:35+00:00,9.0,9.0,9.0,,
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,1,Down,1,2026-04-07 10:55:53+00:00,2026-04-07 10:55:53+00:00,65.0,65.0,65.0,2026-04-07 10:55:55+00:00,2.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,2,Up,1,2026-04-07 10:55:55+00:00,2026-04-07 10:55:55+00:00,35.0,35.0,35.0,2026-04-07 10:56:03+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,3,Down,1,2026-04-07 10:56:03+00:00,2026-04-07 10:56:03+00:00,56.0,56.0,56.0,2026-04-07 10:56:19+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,4,Down,1,2026-04-07 10:56:19+00:00,2026-04-07 10:56:19+00:00,72.0,72.0,72.0,2026-04-07 10:56:41+00:00,22.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,5,Up,1,2026-04-07 10:56:41+00:00,2026-04-07 10:56:41+00:00,13.0,13.0,13.0,2026-04-07 10:56:57+00:00,16.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,6,Down,2,2026-04-07 10:56:57+00:00,2026-04-07 10:56:57+00:00,79.0,80.37,79.685,2026-04-07 10:57:17+00:00,20.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,7,Down,1,2026-04-07 10:57:17+00:00,2026-04-07 10:57:17+00:00,68.0,68.0,68.0,2026-04-07 10:58:03+00:00,46.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,8,Up,1,2026-04-07 10:58:03+00:00,2026-04-07 10:58:03+00:00,46.0,46.0,46.0,2026-04-07 10:58:13+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,9,Down,2,2026-04-07 10:58:13+00:00,2026-04-07 10:58:15+00:00,17.0,18.0,17.5,2026-04-07 10:58:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,10,Up,2,2026-04-07 10:58:19+00:00,2026-04-07 10:58:21+00:00,58.0,61.0,59.5,2026-04-07 10:58:25+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,11,Up,1,2026-04-07 10:58:25+00:00,2026-04-07 10:58:25+00:00,55.0,55.0,55.0,2026-04-07 10:58:25+00:00,0.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,12,Down,1,2026-04-07 10:58:25+00:00,2026-04-07 10:58:25+00:00,46.0,46.0,46.0,2026-04-07 10:58:29+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_455AM-500AM_ET,m5,13,Down,1,2026-04-07 10:58:29+00:00,2026-04-07 10:58:29+00:00,49.0,49.0,49.0,,
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,1,Down,1,2026-04-07 10:03:31+00:00,2026-04-07 10:03:31+00:00,30.0,30.0,30.0,2026-04-07 10:03:35+00:00,4.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,2,Down,1,2026-04-07 10:03:35+00:00,2026-04-07 10:03:35+00:00,35.0,35.0,35.0,2026-04-07 10:03:55+00:00,20.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,3,Up,1,2026-04-07 10:03:55+00:00,2026-04-07 10:03:55+00:00,68.0,68.0,68.0,2026-04-07 10:04:09+00:00,14.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,4,Down,1,2026-04-07 10:04:09+00:00,2026-04-07 10:04:09+00:00,34.0,34.0,34.0,2026-04-07 10:06:05+00:00,116.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,5,Down,1,2026-04-07 10:06:05+00:00,2026-04-07 10:06:05+00:00,41.0,41.0,41.0,2026-04-07 10:06:15+00:00,10.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,6,Down,1,2026-04-07 10:06:15+00:00,2026-04-07 10:06:15+00:00,42.0,42.0,42.0,2026-04-07 10:08:03+00:00,108.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,7,Up,1,2026-04-07 10:08:03+00:00,2026-04-07 10:08:03+00:00,64.0,64.0,64.0,2026-04-07 10:09:23+00:00,80.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,8,Up,1,2026-04-07 10:09:23+00:00,2026-04-07 10:09:23+00:00,57.0,57.0,57.0,2026-04-07 10:11:51+00:00,148.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,9,Up,1,2026-04-07 10:11:51+00:00,2026-04-07 10:11:51+00:00,75.0,75.0,75.0,2026-04-07 10:11:59+00:00,8.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,10,Down,2,2026-04-07 10:11:59+00:00,2026-04-07 10:12:01+00:00,19.0,19.0,19.0,2026-04-07 10:13:37+00:00,96.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,11,Down,2,2026-04-07 10:13:37+00:00,2026-04-07 10:13:37+00:00,24.0,24.0,24.0,2026-04-07 10:15:05+00:00,88.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,12,Down,2,2026-04-07 10:15:05+00:00,2026-04-07 10:15:07+00:00,30.0,30.0,30.0,2026-04-07 10:17:29+00:00,142.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,13,Up,1,2026-04-07 10:17:29+00:00,2026-04-07 10:17:29+00:00,69.0,69.0,69.0,2026-04-07 10:19:13+00:00,104.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,14,Up,2,2026-04-07 10:19:13+00:00,2026-04-07 10:19:15+00:00,71.0,71.0,71.0,2026-04-07 10:19:59+00:00,44.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,15,Up,2,2026-04-07 10:19:59+00:00,2026-04-07 10:20:01+00:00,79.0,79.0,79.0,2026-04-07 10:20:07+00:00,6.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,16,Down,8,2026-04-07 10:20:07+00:00,2026-04-07 10:20:11+00:00,17.0,17.0,17.0,2026-04-07 10:20:55+00:00,44.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,17,Up,1,2026-04-07 10:20:55+00:00,2026-04-07 10:20:55+00:00,85.0,85.0,85.0,2026-04-07 10:23:27+00:00,152.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,18,Down,1,2026-04-07 10:23:27+00:00,2026-04-07 10:23:27+00:00,12.0,12.0,12.0,2026-04-07 10:24:09+00:00,42.0
Bitcoin_Up_or_Down_-_April_7_4AM_ET,h1,19,Up,1,2026-04-07 10:24:09+00:00,2026-04-07 10:24:09+00:00,90.0,90.0,90.0,2026-04-07 10:24:13+00:00,4.0
