tf,side,folder,fill_price,ask_at_fill,ask_1s,ask_2s,delta_fill_vs_ask,ask_drop_2s,spot
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.91,0.73,0.73,0.76,0.18000000000000005,0.030000000000000027,77522.19
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.41,0.99,0.99,0.99,-0.5800000000000001,0.0,77522.19
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.04,0.73,0.76,0.76,-0.69,0.030000000000000027,77522.19
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.04,0.73,0.76,0.76,-0.69,0.030000000000000027,77522.19
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.04,0.73,0.76,0.76,-0.69,0.030000000000000027,77522.19
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.04,0.73,0.76,0.76,-0.69,0.030000000000000027,77522.19
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4,0.99,0.99,0.99,-0.59,0.0,77534.3
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.57,0.01,0.01,0.01,0.5599999999999999,0.0,77534.3
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.61,0.01,0.01,0.01,0.6,0.0,77544.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6196,0.01,0.01,0.01,0.6096,0.0,77544.0
m5,Up,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.09,0.39,0.39,0.39,-0.30000000000000004,0.0,77567.66
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.7498999999999999,0.01,0.01,0.01,0.7398999999999999,0.0,77584.73
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.74,0.01,0.01,0.01,0.73,0.0,77584.73
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.8482,0.36,0.43,0.43,0.48819999999999997,0.07,77584.73
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.76,0.01,0.01,0.01,0.75,0.0,77584.73
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.7,0.01,0.01,0.01,0.69,0.0,77584.73
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.75,0.01,0.01,0.01,0.74,0.0,77576.01
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.6097,0.38,0.37,0.38,0.22970000000000002,0.0,77576.01
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
m15,Up,Bitcoin_Up_or_Down_-_April_17_1245PM-100PM_ET,0.05,0.85,0.85,0.85,-0.7999999999999999,0.0,77573.99
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.35,0.99,0.99,0.99,-0.64,0.0,77561.89
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.94,0.5,0.5,0.49,0.43999999999999995,-0.010000000000000009,77561.89
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.94,0.48,0.5,0.5,0.45999999999999996,0.020000000000000018,77561.89
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.37,0.99,0.99,0.99,-0.62,0.0,77561.89
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.37,0.99,0.99,0.99,-0.62,0.0,77561.89
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.95,0.48,0.48,0.48,0.47,0.0,77561.88
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.94,0.6,0.58,0.54,0.33999999999999997,-0.05999999999999994,77559.95
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4,0.99,0.99,0.99,-0.59,0.0,77544.01
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.96,0.78,0.74,0.74,0.17999999999999994,-0.040000000000000036,77544.0
m5,Down,Bitcoin_Up_or_Down_-_April_17_1250PM-1255PM_ET,0.96,0.78,0.74,0.74,0.17999999999999994,-0.040000000000000036,77544.0
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.39,0.99,0.99,0.99,-0.6,0.0,77523.03
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.41,0.99,0.99,0.99,-0.5800000000000001,0.0,77561.88
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.44670000000000004,0.99,0.99,0.99,-0.5432999999999999,0.0,77561.88
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5466,0.01,0.01,0.01,0.5366,0.0,77556.2
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5255,0.01,0.01,0.01,0.5155,0.0,77556.2
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5754,0.01,0.01,0.01,0.5654,0.0,77556.2
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5285,0.01,0.01,0.01,0.5185,0.0,77556.19
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5078,0.01,0.01,0.01,0.4978,0.0,77547.06
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4772,0.01,0.01,0.01,0.4672,0.0,77547.06
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5367000000000001,0.01,0.01,0.01,0.5267000000000001,0.0,77547.06
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.53,0.01,0.01,0.01,0.52,0.0,77541.92
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4999,0.01,0.01,0.01,0.4899,0.0,77541.92
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4918,0.01,0.01,0.01,0.4818,0.0,77541.92
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4997,0.01,0.01,0.01,0.48969999999999997,0.0,77541.92
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5236,0.01,0.01,0.01,0.5136,0.0,77541.92
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4797,0.01,0.01,0.01,0.4697,0.0,77544.88
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.46,0.01,0.01,0.01,0.45,0.0,77536.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4401,0.01,0.01,0.01,0.4301,0.0,77535.71
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.45,0.01,0.01,0.01,0.44,0.0,77535.71
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.45,0.01,0.01,0.01,0.44,0.0,77538.63
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.485,0.01,0.01,0.01,0.475,0.0,77538.0
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.58,0.61,0.61,0.62,-0.030000000000000027,0.010000000000000009,77509.5
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.33,0.39,0.4,0.4,-0.06,0.010000000000000009,77506.54
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.31,0.39,0.4,0.4,-0.08000000000000002,0.010000000000000009,77506.54
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.34,0.39,0.39,0.39,-0.04999999999999999,0.0,77506.53
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.49,0.0,0.0,0.0,0.49,0.0,77506.54
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5402,1.0,1.0,1.0,-0.4598,0.0,77503.45
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.31579999999999997,0.37,0.38,0.38,-0.054200000000000026,0.010000000000000009,77503.46
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.52,1.0,1.0,1.0,-0.48,0.0,77501.95
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5,0.0,0.0,0.0,0.5,0.0,77479.14
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4536,0.0,0.0,0.0,0.4536,0.0,77498.74
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.4987,0.0,0.0,0.0,0.4987,0.0,77498.74
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6,0.0,0.0,0.0,0.6,0.0,77492.39
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.59,0.0,0.0,0.0,0.59,0.0,77492.39
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6311,0.0,0.0,0.0,0.6311,0.0,77492.39
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6251,0.0,0.0,0.0,0.6251,0.0,77492.39
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.51,0.7,0.7,0.7,-0.18999999999999995,0.0,77492.39
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.51,0.7,0.7,0.7,-0.18999999999999995,0.0,77492.39
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.63,0.0,0.0,0.0,0.63,0.0,77492.39
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6446999999999999,0.0,0.0,0.0,0.6446999999999999,0.0,77492.39
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.51,0.71,0.71,0.7,-0.19999999999999996,-0.010000000000000009,77492.39
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5535,0.0,0.0,0.0,0.5535,0.0,77492.39
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.55,0.72,0.72,0.72,-0.16999999999999993,0.0,77492.38
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.42,0.24,0.27,0.29,0.18,0.04999999999999999,77479.81
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.43,0.24,0.27,0.29,0.19,0.04999999999999999,77479.81
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.45,0.24,0.24,0.24,0.21000000000000002,0.0,77479.8
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.61,0.0,0.0,0.0,0.61,0.0,77455.44
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.43,0.17,0.16,0.16,0.26,-0.010000000000000009,77461.25
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.44,0.16,0.17,0.17,0.28,0.010000000000000009,77461.25
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.62,0.0,0.0,0.0,0.62,0.0,77461.25
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.54,0.85,0.85,0.85,-0.30999999999999994,0.0,77461.26
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5914,0.0,0.0,0.0,0.5914,0.0,77461.26
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.63,0.0,0.0,0.0,0.63,0.0,77461.26
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.47,0.15,0.15,0.15,0.31999999999999995,0.0,77457.19
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.65,0.0,0.0,0.0,0.65,0.0,77457.19
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.65,0.0,0.0,0.0,0.65,0.0,77457.19
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.51,0.86,0.86,0.86,-0.35,0.0,77457.19
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.3554,1.0,1.0,1.0,-0.6446000000000001,0.0,77455.55
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.7053,0.0,0.0,0.0,0.7053,0.0,77455.55
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.69,0.0,0.0,0.0,0.69,0.0,77455.55
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.46,0.9,0.89,0.89,-0.44,-0.010000000000000009,77448.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.72,0.0,0.0,0.0,0.72,0.0,77448.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.73,0.0,0.0,0.0,0.73,0.0,77448.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.75,0.0,0.0,0.0,0.75,0.0,77455.53
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.7019,0.0,0.0,0.0,0.7019,0.0,77461.25
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.25,1.0,1.0,1.0,-0.75,0.0,77455.52
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.75,0.0,0.0,0.0,0.75,0.0,77437.04
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.53,0.1,0.11,0.12,0.43000000000000005,0.01999999999999999,77437.04
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.38539999999999996,0.94,0.94,0.94,-0.5546,0.0,77431.02
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.39,0.95,0.95,0.94,-0.5599999999999999,-0.010000000000000009,77431.02
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.7226,0.0,0.0,0.0,0.7226,0.0,77431.02
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.59,0.0,0.0,0.0,0.59,0.0,77431.02
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.4,0.96,0.95,0.95,-0.5599999999999999,-0.010000000000000009,77431.02
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.675,0.0,0.0,0.0,0.675,0.0,77431.02
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6936,0.0,0.0,0.0,0.6936,0.0,77431.02
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6842,0.0,0.0,0.0,0.6842,0.0,77431.02
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5216,0.0,0.0,0.0,0.5216,0.0,77444.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.562,0.0,0.0,0.0,0.562,0.0,77444.0
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6267,0.0,0.0,0.0,0.6267,0.0,77451.63
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.607,0.0,0.0,0.0,0.607,0.0,77451.63
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5746,0.0,0.0,0.0,0.5746,0.0,77449.6
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.591,0.0,0.0,0.0,0.591,0.0,77449.59
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6056,0.0,0.0,0.0,0.6056,0.0,77449.59
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6328,0.0,0.0,0.0,0.6328,0.0,77449.59
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6156,0.0,0.0,0.0,0.6156,0.0,77449.59
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5667,0.0,0.0,0.0,0.5667,0.0,77466.08
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5958,0.0,0.0,0.0,0.5958,0.0,77466.08
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6128,0.0,0.0,0.0,0.6128,0.0,77466.08
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6284000000000001,0.0,0.0,0.0,0.6284000000000001,0.0,77466.07
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.62,0.0,0.0,0.0,0.62,0.0,77453.92
h1,Down,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.39270000000000005,1.0,1.0,1.0,-0.6073,0.0,77453.92
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6085,0.0,0.0,0.0,0.6085,0.0,77469.36
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6487,0.0,0.0,0.0,0.6487,0.0,77469.35
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.5,0.0,0.0,0.0,0.5,0.0,77469.35
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.68,0.0,0.0,0.0,0.68,0.0,77469.36
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.3872,0.0,0.0,0.0,0.3872,0.0,77469.36
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.69,0.0,0.0,0.0,0.69,0.0,77469.35
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.67,0.93,0.93,0.92,-0.26,-0.010000000000000009,77469.35
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.6948000000000001,0.0,0.0,0.0,0.6948000000000001,0.0,77495.3
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.7021,0.0,0.0,0.0,0.7021,0.0,77495.3
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.68,0.89,0.92,0.88,-0.20999999999999996,-0.010000000000000009,77488.56
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.74,0.0,0.0,0.0,0.74,0.0,77488.55
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.76,0.0,0.0,0.0,0.76,0.0,77488.55
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.75,0.0,0.0,0.0,0.75,0.0,77488.55
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.3,0.12,0.11,0.12,0.18,0.0,77488.55
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.74,0.0,0.0,0.0,0.74,0.0,77488.55
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.42,0.19,0.15,0.15,0.22999999999999998,-0.04000000000000001,77500.73
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.78,0.0,0.0,0.0,0.78,0.0,77500.73
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.82,0.0,0.0,0.0,0.82,0.0,77500.72
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.32,0.79,0.81,0.84,-0.47000000000000003,0.04999999999999993,77508.23
h1,Up,Bitcoin_Up_or_Down_-_April_17_12PM_ET,0.81,0.0,0.0,0.0,0.81,0.0,77508.23
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.3,0.79,0.81,0.84,-0.49000000000000005,0.04999999999999993,77508.23
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.63,0.43,0.46,0.41,0.2,-0.020000000000000018,77525.75
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.36,0.61,0.59,0.58,-0.25,-0.030000000000000027,77525.75
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.44,0.65,0.55,0.55,-0.21000000000000002,-0.09999999999999998,77525.75
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.57,0.36,0.46,0.46,0.20999999999999996,0.10000000000000003,77525.75
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.56,0.36,0.46,0.46,0.20000000000000007,0.10000000000000003,77525.75
m5,Up,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.55,0.22,0.31,0.36,0.33000000000000007,0.13999999999999999,77524.32
m5,Down,Bitcoin_Up_or_Down_-_April_17_1255PM-100PM_ET,0.3636,0.79,0.68,0.68,-0.42640000000000006,-0.10999999999999999,77523.32
h1,Down,Bitcoin_Up_or_Down_-_April_17_1PM_ET,0.48,0.46,0.46,0.46,0.019999999999999962,0.0,77525.75
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.55,0.53,0.56,0.57,0.020000000000000018,0.039999999999999925,77505.32
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.35,0.46,0.46,0.46,-0.11000000000000004,0.0,77498.7
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.36,0.46,0.46,0.46,-0.10000000000000003,0.0,77498.7
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.27,0.38,0.38,0.39,-0.10999999999999999,0.010000000000000009,77486.47
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.63,0.64,0.64,0.64,-0.010000000000000009,0.0,77482.52
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.63,0.67,0.67,0.67,-0.040000000000000036,0.0,77474.77
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.27,0.28,0.29,0.33,-0.010000000000000009,0.04999999999999999,77459.76
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.55,0.85,0.85,0.83,-0.29999999999999993,-0.020000000000000018,77418.64
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.55,0.85,0.85,0.83,-0.29999999999999993,-0.020000000000000018,77418.64
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.22,0.15,0.17,0.17,0.07,0.020000000000000018,77409.06
h1,Up,Bitcoin_Up_or_Down_-_April_17_1PM_ET,0.46799999999999997,0.39,0.39,0.39,0.07799999999999996,0.0,77379.19
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.54,0.96,0.96,0.96,-0.41999999999999993,0.0,77379.2
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.45,0.06,0.06,0.06,0.39,0.0,77379.2
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.52,0.96,0.95,0.95,-0.43999999999999995,-0.010000000000000009,77366.49
h1,Up,Bitcoin_Up_or_Down_-_April_17_1PM_ET,0.5,0.39,0.39,0.39,0.10999999999999999,0.0,77366.48
h1,Up,Bitcoin_Up_or_Down_-_April_17_1PM_ET,0.5,0.39,0.39,0.39,0.10999999999999999,0.0,77366.48
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.38,0.97,0.96,0.96,-0.59,-0.010000000000000009,77370.55
h1,Up,Bitcoin_Up_or_Down_-_April_17_1PM_ET,0.51,0.39,0.39,0.39,0.12,0.0,77370.55
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.248,0.97,0.95,0.95,-0.722,-0.020000000000000018,77362.81
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.7152,0.04,0.04,0.04,0.6751999999999999,0.0,77362.82
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.69,0.04,0.03,0.03,0.6499999999999999,-0.010000000000000002,77377.26
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.5123,0.03,0.03,0.03,0.48229999999999995,0.0,77373.14
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.4976,0.03,0.03,0.03,0.4676,0.0,77373.14
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.51,0.03,0.03,0.03,0.48,0.0,77373.14
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.51,0.03,0.03,0.03,0.48,0.0,77380.87
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.62,0.02,0.03,0.03,0.6,0.009999999999999998,77380.87
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.312,0.99,0.99,0.99,-0.6779999999999999,0.0,77366.02
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.3,0.99,0.99,0.99,-0.69,0.0,77366.02
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.67,0.02,0.02,0.02,0.65,0.0,77354.56
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.25,1.0,0.99,0.99,-0.75,-0.010000000000000009,77320.95
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.25,1.0,0.99,0.99,-0.75,-0.010000000000000009,77320.95
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.52,0.01,0.01,0.01,0.51,0.0,77301.23
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.525,0.01,0.01,0.01,0.515,0.0,77301.23
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.2735,1.0,1.0,1.0,-0.7264999999999999,0.0,77320.01
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.26,1.0,1.0,1.0,-0.74,0.0,77320.01
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.28,1.0,1.0,1.0,-0.72,0.0,77320.01
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.67,0.01,0.01,0.01,0.66,0.0,77327.07
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.79,0.01,0.01,0.01,0.78,0.0,77351.74
m5,Up,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.83,0.01,0.01,0.01,0.82,0.0,77323.16
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.09,1.0,1.0,1.0,-0.91,0.0,77339.63
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.08,1.0,1.0,1.0,-0.92,0.0,77342.31
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.06,1.0,1.0,1.0,-0.94,0.0,77342.29
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.09,1.0,1.0,1.0,-0.91,0.0,77342.29
m5,Down,Bitcoin_Up_or_Down_-_April_17_100PM-105PM_ET,0.13,1.0,1.0,1.0,-0.87,0.0,77332.62
m15,Up,Bitcoin_Up_or_Down_-_April_17_100PM-115PM_ET,0.48,0.14,0.14,0.16,0.33999999999999997,0.01999999999999999,77333.11
